order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,total_items,order_value,order_value_bucket,order_day,order_month
2554590672,19482392,03-12-2023 12:50,03-12-2023 13:02,03-12-2023 13:05,on time,3840.61,Wallet,36934,6195,3,2307.72,Premium,Sunday,12
9667675052,40871915,29-09-2023 13:18,29-09-2023 13:36,29-09-2023 13:40,on time,2282.92,UPI,94350,8886,2,446.54,Medium,Friday,9
8382437838,46185579,30-05-2024 16:04,30-05-2024 16:17,30-05-2024 16:15,on time,1907.89,Wallet,84984,7062,2,419.18,Medium,Thursday,5
6247090607,90038364,07-10-2023 15:37,07-10-2023 15:54,07-10-2023 15:56,on time,1801.01,Wallet,96576,3279,2,367.52,Medium,Saturday,10
5004073261,27304827,16-06-2024 17:23,16-06-2024 17:38,16-06-2024 17:51,slightly delayed,1228.31,Cash,62540,908,1,568.94,High,Sunday,6
6595898122,67896836,13-07-2024 20:46,13-07-2024 20:57,13-07-2024 20:53,on time,1080.49,UPI,99156,3390,1,340.36,Medium,Saturday,7
9844371682,31527100,10-06-2023 20:30,10-06-2023 20:40,10-06-2023 20:35,on time,1742,Wallet,70915,4326,1,309.62,Medium,Saturday,6
7198169379,26844216,13-07-2023 21:02,13-07-2023 21:14,13-07-2023 21:22,slightly delayed,865.68,Card,92952,8643,1,887.48,High,Thursday,7
2815855636,38808614,28-07-2023 10:14,28-07-2023 10:29,28-07-2023 10:32,on time,3710.55,Card,6074,3090,1,989.88,High,Friday,7
6033660622,65618148,12-04-2023 15:11,12-04-2023 15:24,12-04-2023 15:31,slightly delayed,1321.76,Wallet,82054,6157,3,457.65,Medium,Wednesday,4
7944056454,10729474,22-05-2023 23:35,22-05-2023 23:50,22-05-2023 23:52,on time,3162.64,Wallet,83225,7892,1,941.19,High,Monday,5
4354264440,25722990,13-12-2023 11:06,13-12-2023 11:20,13-12-2023 11:32,slightly delayed,1607.15,Cash,3704,3183,2,882.4,High,Wednesday,12
5623096090,68703613,25-08-2023 12:42,25-08-2023 12:54,25-08-2023 12:54,on time,1565.76,Wallet,13931,4345,1,577.13,High,Friday,8
701856661,11143197,10-06-2024 01:20,10-06-2024 01:32,10-06-2024 01:31,on time,3622.14,Card,15464,4604,2,642.56,High,Monday,6
1911276445,73799927,20-10-2024 14:44,20-10-2024 14:54,20-10-2024 15:06,slightly delayed,1896.67,Wallet,18487,2675,1,995.98,High,Sunday,10
9323909987,47990044,09-05-2024 03:55,09-05-2024 04:15,09-05-2024 04:13,on time,77.11,UPI,7906,5192,1,651.93,High,Thursday,5
1988898073,78157360,21-02-2024 11:34,21-02-2024 11:44,21-02-2024 11:54,slightly delayed,1541.22,UPI,21707,5850,1,671.55,High,Wednesday,2
6457671753,51048402,07-01-2024 23:32,07-01-2024 23:51,07-01-2024 23:48,on time,2200.47,Wallet,50589,1402,1,702.54,High,Sunday,1
3556497272,9347990,18-10-2024 10:21,18-10-2024 10:32,18-10-2024 10:35,on time,96.09,UPI,79803,6798,3,2854.29,Premium,Friday,10
2182762247,54347213,06-09-2023 20:37,06-09-2023 20:47,06-09-2023 20:43,on time,1308.92,Cash,8763,6497,2,1492.06,Premium,Wednesday,9
6026842782,75928073,27-08-2024 19:51,27-08-2024 20:11,27-08-2024 20:10,on time,2610,Wallet,57323,5333,2,1457.46,Premium,Tuesday,8
1227108607,69242672,18-09-2024 12:33,18-09-2024 12:49,18-09-2024 12:52,on time,3901.39,Card,36907,3750,1,831.1,High,Wednesday,9
9362226645,28428852,12-05-2024 05:01,12-05-2024 05:18,12-05-2024 05:27,slightly delayed,3503.23,Wallet,29024,1666,2,575.62,High,Sunday,5
6313785973,28603182,21-03-2023 03:09,21-03-2023 03:28,21-03-2023 03:38,slightly delayed,2326.58,UPI,34181,2420,3,646.95,High,Tuesday,3
1297253359,77811864,24-04-2024 09:19,24-04-2024 09:29,24-04-2024 09:38,slightly delayed,1250.24,Cash,20964,6975,1,878.07,High,Wednesday,4
6138091203,41261495,09-09-2023 05:55,09-09-2023 06:11,09-09-2023 06:06,on time,1284.92,Card,27226,1513,2,1449.68,Premium,Saturday,9
4770739350,61753272,12-07-2024 19:43,12-07-2024 19:55,12-07-2024 20:22,significantly delayed,3259.93,Card,96604,8704,3,1458.84,Premium,Friday,7
6253838449,19393135,11-06-2024 00:39,11-06-2024 00:49,11-06-2024 00:51,on time,938.37,Card,92207,445,1,160.07,Low,Tuesday,6
1015708455,24153726,04-09-2023 17:57,04-09-2023 18:11,04-09-2023 18:19,slightly delayed,3175.14,Wallet,35032,8295,3,2467.89,Premium,Monday,9
2201201842,6398761,02-10-2023 13:13,02-10-2023 13:29,02-10-2023 13:24,on time,1547.91,Card,7484,703,1,864.3,High,Monday,10
200000051,8632679,04-10-2023 20:08,04-10-2023 20:21,04-10-2023 20:17,on time,1442.99,UPI,58741,4060,1,508,High,Wednesday,10
409570377,12574626,27-03-2024 14:39,27-03-2024 14:57,27-03-2024 15:12,slightly delayed,1524.99,Card,6848,1353,1,264.89,Medium,Wednesday,3
5944464513,34095555,25-03-2023 16:40,25-03-2023 16:57,25-03-2023 16:55,on time,1371.17,Wallet,80133,700,3,1176.66,Premium,Saturday,3
7064377287,26716400,02-09-2024 07:38,02-09-2024 07:48,02-09-2024 07:48,on time,328.51,Wallet,30746,766,3,646.95,High,Monday,9
7763036477,26285589,14-08-2024 20:19,14-08-2024 20:39,14-08-2024 20:34,on time,4277.29,Cash,11382,2997,3,675.63,High,Wednesday,8
7494002152,91382237,01-05-2024 06:30,01-05-2024 06:48,01-05-2024 06:44,on time,2287.2,Card,12465,3171,3,537.24,High,Wednesday,5
692127479,67538982,09-07-2024 23:14,09-07-2024 23:27,09-07-2024 23:22,on time,3284.88,Wallet,59887,4870,2,1989.12,Premium,Tuesday,7
7544245121,87160527,26-09-2024 17:57,26-09-2024 18:11,26-09-2024 18:19,slightly delayed,4067.24,UPI,48705,8428,1,46.62,Low,Thursday,9
4429641190,11562458,18-06-2023 05:43,18-06-2023 06:03,18-06-2023 06:04,on time,3518.61,Cash,56195,3257,2,424.28,Medium,Sunday,6
8093366865,29451600,16-10-2024 11:46,16-10-2024 12:03,16-10-2024 12:30,significantly delayed,1770.01,Cash,55773,8000,1,134.69,Low,Wednesday,10
6269075067,81382213,15-11-2023 23:57,16-11-2023 00:09,16-11-2023 00:06,on time,3745.59,Wallet,40584,5023,3,1796.49,Premium,Wednesday,11
4056304110,211163,25-11-2023 12:03,25-11-2023 12:19,25-11-2023 12:37,significantly delayed,3567.36,UPI,32614,3514,2,1754.86,Premium,Saturday,11
4447978623,31076002,21-08-2024 06:54,21-08-2024 07:12,21-08-2024 07:12,on time,2037.9,Cash,26809,6356,1,297.68,Medium,Wednesday,8
5875285677,62510499,20-05-2023 10:43,20-05-2023 10:53,20-05-2023 10:57,on time,3993.93,Wallet,55480,9163,3,675.63,High,Saturday,5
4177774653,23844919,20-05-2024 10:41,20-05-2024 10:53,20-05-2024 10:55,on time,294.79,Wallet,8589,5256,1,597.91,High,Monday,5
502632296,9450435,15-05-2024 19:31,15-05-2024 19:50,15-05-2024 19:53,on time,4257.49,Card,67946,9501,2,1662.2,Premium,Wednesday,5
5037688536,49756591,24-02-2024 05:35,24-02-2024 05:54,24-02-2024 06:22,significantly delayed,903.52,Card,166,9952,3,265.29,Medium,Saturday,2
6844277478,47577193,28-08-2024 16:56,28-08-2024 17:16,28-08-2024 17:23,slightly delayed,2190.84,Card,29959,7819,1,724.84,High,Wednesday,8
3368317718,70867736,31-05-2024 23:59,01-06-2024 00:17,01-06-2024 00:12,on time,914.88,UPI,96055,522,1,946.86,High,Friday,5
913881994,13251137,04-08-2024 21:23,04-08-2024 21:40,04-08-2024 21:41,on time,317.82,Cash,98626,6960,2,204.88,Medium,Sunday,8
6445700839,4988545,06-03-2024 15:35,06-03-2024 15:45,06-03-2024 15:48,on time,1574.46,UPI,94758,9736,2,1574.8,Premium,Wednesday,3
101613683,43377076,29-06-2023 20:45,29-06-2023 21:03,29-06-2023 20:58,on time,1314.09,Card,59292,3603,2,548.5,High,Thursday,6
7094586913,82900175,01-10-2023 20:55,01-10-2023 21:05,01-10-2023 21:06,on time,1045.98,UPI,74282,3665,2,431.3,Medium,Sunday,10
2478557609,58170168,15-06-2024 14:43,15-06-2024 14:59,15-06-2024 15:12,slightly delayed,1632.79,Wallet,53936,644,3,122.1,Low,Saturday,6
9516720368,97466783,04-04-2024 20:08,04-04-2024 20:21,04-04-2024 20:22,on time,3117.54,Card,46734,9079,1,481.63,Medium,Thursday,4
3808010352,23126356,17-02-2024 02:25,17-02-2024 02:42,17-02-2024 02:40,on time,2359.74,Wallet,50711,7198,2,320.14,Medium,Saturday,2
7921886899,11143197,01-07-2023 02:42,01-07-2023 03:01,01-07-2023 02:58,on time,1342.87,Cash,97509,2936,1,765.76,High,Saturday,7
6818712547,66655397,27-12-2023 06:03,27-12-2023 06:15,27-12-2023 06:13,on time,2620.04,Cash,65099,4196,2,1879.1,Premium,Wednesday,12
4538204462,35812567,26-02-2024 18:16,26-02-2024 18:29,26-02-2024 18:30,on time,3043.32,Card,4874,2047,3,1648.41,Premium,Monday,2
2008331630,36833857,13-07-2023 00:34,13-07-2023 00:50,13-07-2023 00:50,on time,1630.96,Wallet,19684,1939,2,1137.88,Premium,Thursday,7
3901338038,63238941,23-08-2024 03:48,23-08-2024 04:04,23-08-2024 04:06,on time,657.8,Cash,93090,6623,2,1197.66,Premium,Friday,8
1483786406,63451391,25-03-2023 07:26,25-03-2023 07:41,25-03-2023 08:09,significantly delayed,3934.29,Card,99066,7474,2,709.82,High,Saturday,3
5022936426,73377004,18-09-2023 03:33,18-09-2023 03:46,18-09-2023 03:41,on time,2217.52,Wallet,86251,894,1,307.23,Medium,Monday,9
5470875365,55042740,31-03-2024 08:06,31-03-2024 08:21,31-03-2024 08:23,on time,4003.77,UPI,79541,3834,2,1264.86,Premium,Sunday,3
7144611408,33280073,18-08-2023 08:26,18-08-2023 08:39,18-08-2023 08:37,on time,989.77,Cash,55520,3684,3,240.75,Medium,Friday,8
9411421675,61226563,24-01-2024 10:26,24-01-2024 10:39,24-01-2024 10:42,on time,4144.86,Cash,51778,1762,1,517.77,High,Wednesday,1
7315949343,14458150,17-09-2023 22:30,17-09-2023 22:50,17-09-2023 22:49,on time,2639.3,Wallet,72063,3435,1,877.98,High,Sunday,9
9430475133,24621386,25-03-2023 01:53,25-03-2023 02:04,25-03-2023 02:07,on time,4145.1,Cash,41262,8535,2,422.5,Medium,Saturday,3
3062145702,24821281,21-06-2024 14:57,21-06-2024 15:09,21-06-2024 15:13,on time,3288.07,Card,8248,1522,2,320.14,Medium,Friday,6
6500458984,35912599,08-11-2023 07:10,08-11-2023 07:28,08-11-2023 07:37,slightly delayed,440.17,Card,90658,9105,1,432.39,Medium,Wednesday,11
7429306851,62541176,22-04-2024 03:51,22-04-2024 04:09,22-04-2024 04:10,on time,1343.84,Wallet,96651,541,3,2015.04,Premium,Monday,4
2687236003,83588803,10-01-2024 21:00,10-01-2024 21:12,10-01-2024 21:15,on time,3207.16,Wallet,93868,7216,2,339.76,Medium,Wednesday,1
1885906938,13455530,09-10-2023 04:19,09-10-2023 04:33,09-10-2023 04:40,slightly delayed,4489.81,Cash,39994,3370,1,672.73,High,Monday,10
9949334146,73363613,05-08-2024 02:30,05-08-2024 02:45,05-08-2024 03:09,significantly delayed,217.5,Wallet,58811,5747,1,193.46,Low,Monday,8
2555454584,19182548,12-08-2023 17:17,12-08-2023 17:34,12-08-2023 17:55,significantly delayed,1626.42,Cash,50763,8438,3,2483.31,Premium,Saturday,8
2503209946,26844216,28-04-2024 11:08,28-04-2024 11:27,28-04-2024 11:26,on time,1069.03,Cash,13371,9791,1,720.95,High,Sunday,4
2329563439,78157360,02-11-2023 23:45,02-11-2023 23:56,03-11-2023 00:19,significantly delayed,1139.89,UPI,52741,4924,3,2636.4,Premium,Thursday,11
1041536174,93018527,15-06-2023 08:48,15-06-2023 09:00,15-06-2023 09:12,slightly delayed,2780.93,Card,60201,3516,1,598.83,High,Thursday,6
6631188689,8361353,28-03-2024 12:16,28-03-2024 12:32,28-03-2024 12:27,on time,3536.2,Cash,24043,8559,2,1756.14,Premium,Thursday,3
9300178512,26936578,25-07-2023 12:36,25-07-2023 12:55,25-07-2023 12:58,on time,1204.48,Cash,73376,4802,2,192.18,Low,Tuesday,7
1086881691,77035814,10-04-2024 17:22,10-04-2024 17:37,10-04-2024 17:35,on time,1914.71,Cash,6106,7392,3,953.4,High,Wednesday,4
8008880980,57505804,18-04-2024 15:35,18-04-2024 15:48,18-04-2024 15:52,on time,1909.21,Card,65111,2473,3,489.09,Medium,Thursday,4
2417680703,30823988,11-02-2024 00:31,11-02-2024 00:48,11-02-2024 01:02,slightly delayed,2694.25,Card,41668,6343,3,953.46,High,Sunday,2
1117730990,96640716,23-08-2024 19:54,23-08-2024 20:07,23-08-2024 20:07,on time,998.06,Cash,19991,9260,1,114.52,Low,Friday,8
1678557345,49136375,12-05-2024 17:05,12-05-2024 17:20,12-05-2024 17:20,on time,1308.24,Wallet,20447,4525,1,310.87,Medium,Sunday,5
4505129824,17341194,14-11-2023 13:03,14-11-2023 13:13,14-11-2023 13:16,on time,2663.24,Cash,81297,2152,2,1405.08,Premium,Tuesday,11
8737295686,69749541,11-12-2023 09:08,11-12-2023 09:28,11-12-2023 09:23,on time,930.92,Wallet,61898,8046,3,1648.41,Premium,Monday,12
7997347191,31813,11-07-2024 03:32,11-07-2024 03:48,11-07-2024 04:01,slightly delayed,4498.83,Wallet,11517,1071,3,2849.19,Premium,Thursday,7
1930645698,35554129,07-08-2024 13:10,07-08-2024 13:27,07-08-2024 13:31,on time,3514.7,Card,82675,7356,3,1950.6,Premium,Wednesday,8
5393373590,5712468,27-09-2024 17:09,27-09-2024 17:27,27-09-2024 17:36,slightly delayed,487.51,Card,48267,6485,2,1755.96,Premium,Friday,9
5851854765,82032191,24-11-2023 14:55,24-11-2023 15:07,24-11-2023 15:16,slightly delayed,1865.04,Wallet,71230,6517,2,1603.62,Premium,Friday,11
3765179520,43784632,23-06-2024 04:54,23-06-2024 05:04,23-06-2024 05:27,significantly delayed,3700.97,Wallet,99605,558,1,494.17,Medium,Sunday,6
683969424,98225598,10-08-2023 06:18,10-08-2023 06:31,10-08-2023 06:42,slightly delayed,2629.12,Cash,88789,9050,3,951.15,High,Thursday,8
8459624382,64489709,22-08-2023 18:10,22-08-2023 18:27,22-08-2023 18:40,slightly delayed,786.02,Wallet,87672,4822,3,2929.65,Premium,Tuesday,8
7110044004,62807542,24-04-2023 13:55,24-04-2023 14:14,24-04-2023 14:21,slightly delayed,941.87,UPI,30128,3631,1,183.76,Low,Monday,4
4302375314,96253172,03-03-2024 08:30,03-03-2024 08:44,03-03-2024 08:49,on time,3332.44,Card,63810,5249,2,1343.1,Premium,Sunday,3
1245307588,13760839,24-04-2023 15:47,24-04-2023 15:57,24-04-2023 16:07,slightly delayed,1800.39,Cash,89554,6815,2,424.28,Medium,Monday,4
3876260101,70420271,11-09-2023 12:39,11-09-2023 12:59,11-09-2023 12:57,on time,22.14,Wallet,39494,2,1,568.94,High,Monday,9
3162263618,23676689,27-05-2023 12:38,27-05-2023 12:52,27-05-2023 12:54,on time,2824.3,Card,48838,4551,3,231.33,Medium,Saturday,5
655792395,11254582,19-04-2024 23:04,19-04-2024 23:14,19-04-2024 23:20,slightly delayed,1028.96,Wallet,74441,7858,1,211.25,Medium,Friday,4
7624743284,40392019,15-08-2023 05:18,15-08-2023 05:37,15-08-2023 05:44,slightly delayed,3542.84,UPI,67656,9012,3,845.19,High,Tuesday,8
4783962671,57765367,09-10-2023 17:47,09-10-2023 17:59,09-10-2023 18:07,slightly delayed,2056.76,Card,12164,5097,1,140.8,Low,Monday,10
7166787473,97928541,24-08-2024 06:10,24-08-2024 06:25,24-08-2024 06:54,significantly delayed,2983.11,Card,13336,7514,2,972.56,High,Saturday,8
9395228070,40275138,12-09-2024 19:58,12-09-2024 20:12,12-09-2024 20:11,on time,1849.78,Cash,82773,9838,2,632.04,High,Thursday,9
902157975,80371626,12-04-2023 01:03,12-04-2023 01:14,12-04-2023 01:11,on time,946.86,Cash,86411,4981,1,275.03,Medium,Wednesday,4
6947741744,49617531,10-07-2023 08:05,10-07-2023 08:17,10-07-2023 08:22,on time,936.96,UPI,54437,5608,2,281.6,Medium,Monday,7
4788498083,16420489,17-09-2023 02:54,17-09-2023 03:09,17-09-2023 03:25,significantly delayed,2208.78,Wallet,64522,8318,2,1061.7,Premium,Sunday,9
8070127087,27709218,22-08-2024 06:10,22-08-2024 06:21,22-08-2024 06:26,on time,2506.63,Card,46786,7473,2,1395.06,Premium,Thursday,8
5191429552,14944819,23-12-2023 17:06,23-12-2023 17:23,23-12-2023 17:35,slightly delayed,2418.97,UPI,99889,8644,3,1187.46,Premium,Saturday,12
5220651138,91768226,13-03-2024 02:23,13-03-2024 02:42,13-03-2024 02:39,on time,2783.14,Cash,9937,7709,2,320.14,Medium,Wednesday,3
2758734705,54797119,02-08-2023 23:12,02-08-2023 23:29,02-08-2023 23:31,on time,1460.54,UPI,30040,1576,3,288.99,Medium,Wednesday,8
2907887532,85838438,19-11-2023 12:58,19-11-2023 13:10,19-11-2023 13:09,on time,3870.66,UPI,83016,954,1,97.04,Low,Sunday,11
7388846009,59094034,22-02-2024 09:01,22-02-2024 09:19,22-02-2024 09:18,on time,616.45,UPI,51360,6586,2,1749.56,Premium,Thursday,2
2606843929,29415527,14-06-2024 14:07,14-06-2024 14:24,14-06-2024 14:20,on time,2095.62,Cash,15405,2825,1,325.08,Medium,Friday,6
5637567433,91562028,02-09-2024 01:14,02-09-2024 01:28,02-09-2024 01:23,on time,2428.45,Wallet,53431,5612,2,844.46,High,Monday,9
8838095431,41194825,06-05-2023 10:54,06-05-2023 11:05,06-05-2023 11:07,on time,2640.35,UPI,61209,221,1,280.35,Medium,Saturday,5
1564649286,77869660,06-12-2023 03:51,06-12-2023 04:07,06-12-2023 04:12,on time,827.44,Card,16991,1221,3,1458.84,Premium,Wednesday,12
4098166849,33741801,12-10-2023 00:21,12-10-2023 00:40,12-10-2023 01:04,significantly delayed,4892.12,Wallet,93376,1712,2,166.36,Low,Thursday,10
8091143423,25128143,23-11-2023 22:56,23-11-2023 23:14,23-11-2023 23:17,on time,3293.8,Card,71870,7167,3,1446.18,Premium,Thursday,11
3024045336,54877984,15-04-2024 01:47,15-04-2024 02:02,15-04-2024 02:06,on time,2790.23,Cash,158,535,2,1444.84,Premium,Monday,4
6152984028,60732869,29-08-2023 00:50,29-08-2023 01:10,29-08-2023 01:16,slightly delayed,2124.37,Card,47844,8407,2,1895.9,Premium,Tuesday,8
3450790653,87266831,27-08-2023 18:14,27-08-2023 18:29,27-08-2023 18:27,on time,1861.71,Card,5694,5053,3,2849.19,Premium,Sunday,8
8028917900,57340963,18-07-2023 00:50,18-07-2023 01:06,18-07-2023 01:08,on time,2365.92,Card,56483,6121,1,556.35,High,Tuesday,7
7781884407,90666073,11-08-2024 15:59,11-08-2024 16:12,11-08-2024 16:14,on time,773.17,Wallet,63528,906,3,652.5,High,Sunday,8
3483689828,7687234,28-07-2023 06:45,28-07-2023 06:59,28-07-2023 06:59,on time,4559.56,UPI,95069,4252,2,176.86,Low,Friday,7
8341286014,31076002,29-08-2024 15:39,29-08-2024 15:52,29-08-2024 15:56,on time,2399.69,Card,60030,5560,3,66.42,Low,Thursday,8
7936106887,95309983,07-05-2024 14:59,07-05-2024 15:17,07-05-2024 15:20,on time,577.13,UPI,4033,3254,2,1879.1,Premium,Tuesday,5
2247354978,6668498,26-09-2024 10:17,26-09-2024 10:34,26-09-2024 10:30,on time,1322.72,Cash,56703,6533,2,326.06,Medium,Thursday,9
5347701114,22036818,16-10-2023 18:07,16-10-2023 18:22,16-10-2023 18:20,on time,374.68,Card,49960,1786,2,1090.98,Premium,Monday,10
7846068436,93507573,29-11-2023 12:57,29-11-2023 13:17,29-11-2023 13:19,on time,3379.35,Card,60910,5453,3,890.82,High,Wednesday,11
9893439302,67277562,05-09-2023 20:15,05-09-2023 20:33,05-09-2023 20:29,on time,3745.35,Wallet,2306,1326,2,1261.68,Premium,Tuesday,9
4160816433,2219590,09-12-2023 12:20,09-12-2023 12:34,09-12-2023 12:43,slightly delayed,3238.22,UPI,34874,7247,2,1851.3,Premium,Saturday,12
6000890622,62828341,14-09-2024 16:12,14-09-2024 16:26,14-09-2024 16:23,on time,1826.22,UPI,29998,2572,3,558.24,High,Saturday,9
7317676958,92356639,02-07-2023 03:58,02-07-2023 04:14,02-07-2023 04:25,slightly delayed,2967.08,Card,61886,3528,1,441.2,Medium,Sunday,7
8620144614,20122449,10-07-2024 22:57,10-07-2024 23:13,10-07-2024 23:34,significantly delayed,1435.13,Wallet,95461,5992,2,1571.34,Premium,Wednesday,7
3940758882,40085705,24-01-2024 04:33,24-01-2024 04:44,24-01-2024 04:48,on time,186.08,Card,46910,6738,2,1652.42,Premium,Wednesday,1
5216555041,30188374,03-03-2024 23:15,03-03-2024 23:34,03-03-2024 23:31,on time,3340.8,Wallet,72142,9088,1,296.94,Medium,Sunday,3
5144793312,59518795,01-08-2024 00:28,01-08-2024 00:38,01-08-2024 00:38,on time,724.84,UPI,46815,1614,1,97.04,Low,Thursday,8
7241413847,10048910,15-04-2023 10:19,15-04-2023 10:39,15-04-2023 10:34,on time,2620.23,Wallet,93156,6198,3,2183.85,Premium,Saturday,4
3567610983,1816969,19-08-2023 04:01,19-08-2023 04:18,19-08-2023 04:35,significantly delayed,3657.49,Cash,20825,9376,2,1090.98,Premium,Saturday,8
16878685,37556526,09-04-2024 02:29,09-04-2024 02:44,09-04-2024 02:47,on time,4267.94,Cash,52442,9683,2,1726.36,Premium,Tuesday,4
951657166,63624332,21-04-2024 07:50,21-04-2024 08:04,21-04-2024 07:59,on time,3588.19,UPI,14551,9165,3,2215.38,Premium,Sunday,4
4189022307,21597477,05-05-2024 23:06,05-05-2024 23:23,05-05-2024 23:24,on time,2928.14,Card,89735,2087,1,40.7,Low,Sunday,5
7378521428,10857389,24-04-2024 20:57,24-04-2024 21:13,24-04-2024 21:11,on time,1225.86,UPI,2580,1360,3,1268.61,Premium,Wednesday,4
6266311709,67708491,25-06-2024 01:44,25-06-2024 01:54,25-06-2024 01:56,on time,1654.8,Cash,82516,7575,3,1868.43,Premium,Tuesday,6
7985347262,22483684,31-07-2024 08:42,31-07-2024 08:58,31-07-2024 08:57,on time,1777.54,Wallet,55202,7376,2,1157.7,Premium,Wednesday,7
992764262,69240186,14-11-2023 03:16,14-11-2023 03:35,14-11-2023 03:33,on time,971.71,Cash,15917,7160,3,1824,Premium,Tuesday,11
3080291353,93937586,16-08-2024 19:05,16-08-2024 19:22,16-08-2024 19:25,on time,2790.84,Wallet,11812,6073,2,461.16,Medium,Friday,8
5532188237,211163,09-06-2024 10:45,09-06-2024 11:05,09-06-2024 11:01,on time,4861.55,UPI,12596,593,1,37.8,Low,Sunday,6
6814658453,55278329,28-09-2023 11:21,28-09-2023 11:41,28-09-2023 11:37,on time,552.2,Card,75027,4395,2,1441.9,Premium,Thursday,9
4861499558,2684440,20-03-2024 16:37,20-03-2024 16:54,20-03-2024 16:55,on time,1381.1,Wallet,50307,818,3,1344.48,Premium,Wednesday,3
2521042570,28394354,17-05-2024 10:43,17-05-2024 11:03,17-05-2024 11:01,on time,3010.69,Cash,91832,1165,3,2632.29,Premium,Friday,5
5217781278,85658166,27-06-2023 02:48,27-06-2023 02:59,27-06-2023 03:13,slightly delayed,3074.48,UPI,73513,7586,3,959.4,High,Tuesday,6
8006034379,43784632,03-05-2024 06:21,03-05-2024 06:32,03-05-2024 06:37,on time,3400.58,Card,34026,250,1,144.19,Low,Friday,5
7380913411,49869358,07-06-2024 17:13,07-06-2024 17:32,07-06-2024 17:45,slightly delayed,367.08,UPI,31462,1515,2,1350.92,Premium,Friday,6
7706841114,68016312,27-02-2024 02:58,27-02-2024 03:16,27-02-2024 03:13,on time,1317.62,Card,121,2640,3,932.07,High,Tuesday,2
1561779937,76359458,27-03-2024 22:00,27-03-2024 22:13,27-03-2024 22:15,on time,1882.99,Cash,35802,6721,1,939.55,High,Wednesday,3
7196559586,85658166,19-08-2024 11:25,19-08-2024 11:43,19-08-2024 11:38,on time,1685.6,Cash,89036,5031,2,446.54,Medium,Monday,8
2359961993,28995786,18-06-2024 09:33,18-06-2024 09:43,18-06-2024 09:43,on time,1895.12,Cash,53176,5711,2,309,Medium,Tuesday,6
243819964,98225598,03-12-2023 09:22,03-12-2023 09:42,03-12-2023 09:43,on time,1812.09,Wallet,42120,2690,3,2854.29,Premium,Sunday,12
4806735178,8651281,12-06-2024 17:02,12-06-2024 17:14,12-06-2024 17:13,on time,1275.37,Card,52673,2954,2,522.06,High,Wednesday,6
9198762300,46185579,02-12-2023 09:04,02-12-2023 09:15,02-12-2023 09:11,on time,1570.51,Wallet,52504,2950,2,575.62,High,Saturday,12
1105231941,29600229,20-01-2024 01:05,20-01-2024 01:20,20-01-2024 01:25,on time,3493.45,UPI,38404,8263,1,799.46,High,Saturday,1
5533955218,38969732,20-06-2024 04:24,20-06-2024 04:37,20-06-2024 04:33,on time,5096.95,Card,61605,505,2,1016,Premium,Thursday,6
5130246751,87641623,08-05-2023 06:03,08-05-2023 06:20,08-05-2023 06:16,on time,1592.03,Card,23663,6697,1,888.12,High,Monday,5
4528445001,20163931,19-04-2024 12:35,19-04-2024 12:53,19-04-2024 13:02,slightly delayed,1640.29,Wallet,31379,4608,2,93.24,Low,Friday,4
9503959018,31084686,18-09-2024 10:42,18-09-2024 10:55,18-09-2024 10:58,on time,3593.97,Cash,40645,5793,1,440.19,Medium,Wednesday,9
4107052604,34668988,21-11-2023 10:42,21-11-2023 11:00,21-11-2023 11:02,on time,2777.59,UPI,32714,6503,2,1538.48,Premium,Tuesday,11
5578822558,8817168,06-08-2023 17:49,06-08-2023 18:01,06-08-2023 18:16,slightly delayed,196.64,UPI,79766,8477,3,551.28,High,Sunday,8
5506634472,6579892,22-09-2024 18:05,22-09-2024 18:18,22-09-2024 18:36,significantly delayed,4019.21,Wallet,37774,2597,1,445.48,Medium,Sunday,9
4112426763,97825663,24-09-2024 20:50,24-09-2024 21:03,24-09-2024 21:00,on time,2042.79,Card,17291,4456,1,910.44,High,Tuesday,9
7157334145,90021871,09-10-2023 08:57,09-10-2023 09:10,09-10-2023 09:08,on time,239.54,Wallet,10121,2656,3,2906.82,Premium,Monday,10
8423458672,60698094,19-03-2023 23:47,20-03-2023 00:04,20-03-2023 00:09,on time,1745.1,Card,59255,3274,1,556.35,High,Sunday,3
3011683470,65121696,20-03-2023 07:30,20-03-2023 07:45,20-03-2023 07:50,on time,4549.72,Cash,2265,9138,1,264.89,Medium,Monday,3
1884947290,75244116,09-09-2023 01:31,09-09-2023 01:48,09-09-2023 01:51,on time,831.43,Wallet,96167,15,2,1918.02,Premium,Saturday,9
558163882,39317905,11-07-2024 11:44,11-07-2024 12:00,11-07-2024 12:07,slightly delayed,3633.09,Wallet,43299,9681,2,1598.92,Premium,Thursday,7
824869105,66943324,27-08-2024 16:34,27-08-2024 16:44,27-08-2024 16:41,on time,2516.52,UPI,50457,6495,2,1449.68,Premium,Tuesday,8
4193492511,10683250,02-10-2023 15:15,02-10-2023 15:34,02-10-2023 15:33,on time,316.02,Wallet,10949,7954,2,1863.22,Premium,Monday,10
120996684,92455970,02-10-2023 11:21,02-10-2023 11:35,02-10-2023 11:45,slightly delayed,3139.62,Card,86475,5536,2,1902.54,Premium,Monday,10
